LangID	CountryID	LangStatus	Name
udm	RU	L	Udmurt
udu	ET	L	Uduk
ues	ID	L	Kioko
ufi	PG	L	Ufim
ugb	AU	X	Kuku-Ugbanh
uge	SB	L	Ughele
ugn	UG	L	Ugandan Sign Language
ugo	TH	L	Ugong
ugy	UY	L	Uruguayan Sign Language
uha	NG	L	Uhami
uhn	ID	L	Damal
uig	CN	L	Uyghur
uis	PG	L	Uisai
uiv	CM	L	Iyive
uji	NG	L	Tanjijili
uka	ID	L	Kaburi
ukg	PG	L	Ukuriguma
ukh	CF	L	Ukhwejo
ukl	UA	L	Ukrainian Sign Language
ukp	NG	L	Ukpe-Bayobiri
ukq	NG	L	Ukwa
ukr	UA	L	Ukrainian
uks	BR	L	Kaapor Sign Language
uku	NG	L	Ukue
ukw	NG	L	Ukwuani-Aboh-Ndoni
ula	NG	L	Fungwa
ulb	NG	L	Ulukwumi
ulc	RU	L	Ulch
ulf	ID	L	Usku
uli	FM	L	Ulithian
ulk	AU	L	Meriam
ull	IN	L	Ullatan
ulm	ID	L	Ulumanda'
uln	PG	N	Unserdeutsch
ulu	ID	L	Uma' Lung
uma	US	L	Umatilla
umb	AO	L	Umbundu
umd	AU	X	Umbindhamu
umg	AU	X	Umbuygamu
umi	MY	L	Ukit
umm	NG	L	Umon
umn	MM	L	Naga, Makyan
umo	BR	X	Umotína
ump	AU	L	Umpila
umr	AU	X	Umbugarla
ums	ID	L	Pendau
umu	CA	N	Munsee
una	PG	L	Watut, North
une	NG	L	Uneme
ung	AU	L	Ngarinyin
unk	BR	L	Enawené-Nawé
unm	US	X	Unami
unp	AU	N	Worora
unr	IN	L	Mundari
unx	IN	L	Munda
unz	ID	L	Kaili, Unde
uok	NG	L	Uokha
upi	PG	L	Umeda
upv	VU	L	Uripiv-Wala-Rano-Atchin
ura	PE	L	Urarina
urb	BR	L	Kaapor
urc	AU	X	Urningangg
urd	PK	L	Urdu
ure	BO	N	Uru
urf	AU	X	Uradhi
urg	PG	L	Urigina
urh	NG	L	Urhobo
uri	PG	L	Urim
urk	TH	L	Urak Lawoi'
url	IN	N	Urali
urm	PG	L	Urapmin
urn	ID	L	Uruangnirin
uro	PG	L	Ura
urp	BR	L	Uru-Pa-In
urr	VU	L	Löyöp
urt	PG	L	Urat
uru	BR	X	Urumi
urv	PG	X	Uruava
urw	PG	L	Sop
urx	PG	L	Urimo
ury	ID	L	Orya
urz	BR	L	Uru-Eu-Wau-Wau
usa	PG	L	Usarufa
ush	PK	L	Ushojo
usi	BD	L	Usoi
usk	CM	L	Usaghade
usp	GT	L	Uspanteko
usu	PG	L	Uya
uta	NG	L	Otank
ute	US	L	Ute-Southern Paiute
utp	SB	L	Amba
utr	NG	L	Etulo
utu	PG	L	Utu
uum	GE	L	Urum
uun	TW	N	Kulon-Pazeh
uur	VU	N	Ura
uuu	CN	L	U
uve	NC	L	Uvean, West
uvh	PG	L	Uri
uvl	PG	L	Lote
uwa	AU	L	Kuku-Uwanh
uya	NG	L	Doko-Uyanga
uzn	UZ	L	Uzbek, Northern
uzs	AF	L	Uzbek, Southern
vaa	IN	L	Vaagri Booli
vae	CF	L	Vale
vaf	IR	L	Vafsi
vag	GH	L	Vagla
vah	IN	L	Varhadi-Nagpuri
vai	LR	L	Vai
vaj	NA	L	Vasekela Bushman
val	PG	L	Vehes
vam	PG	L	Vanimo
van	PG	L	Valman
vao	VU	L	Vao
vap	IN	L	Vaiphei
var	MX	L	Huarijío
vas	IN	L	Vasavi
vau	CD	L	Vanuma
vav	IN	L	Varli
vay	NP	L	Wayu
vbb	ID	L	Babar, Southeast
vec	IT	L	Venetian
ved	LK	L	Veddah
vel	NL	L	Veluws
vem	NG	L	Vemgo-Mabas
ven	ZA	L	Venda
veo	US	X	Ventureño
vep	RU	L	Veps
ver	NG	L	Mom Jango
vgr	PK	L	Vaghri
vgt	BE	L	Flemish Sign Language
vic	VI	L	Virgin Islands Creole English
vid	TZ	L	Vidunda
vie	VN	L	Vietnamese
vif	CG	L	Vili
vig	BF	L	Viemo
vil	AR	N	Vilela
vin	TZ	L	Vinza
vis	IN	L	Vishavan
vit	NG	L	Viti
viv	PG	L	Iduna
vka	AU	X	Kariyarra
vki	NG	L	Ija-Zuba
vkj	TD	L	Kujarge
vkk	ID	L	Kaur
vkl	ID	L	Kulisusu
vkm	BR	X	Kamakan
vko	ID	L	Kodeoha
vkp	IN	L	Korlai Creole Portuguese
vkt	ID	L	Malay, Tenggarong Kutai
vku	AU	N	Kurrama
vlp	VU	L	Valpei
vlr	VU	L	Vatrata
vls	BE	L	Vlaams
vma	AU	N	Martuyhunira
vmb	AU	X	Mbabaram
vmc	MX	L	Mixtec, Juxtlahuaca
vmd	IN	L	Koraga, Mudu
vme	ID	L	Masela, East
vmf	DE	L	Mainfränkisch
vmg	PG	L	Minigir
vmh	IR	L	Maraghei
vmi	AU	X	Miwa
vmj	MX	L	Mixtec, Ixtayutla
vmk	MZ	L	Makhuwa-Shirima
vml	AU	X	Malgana
vmm	MX	L	Mixtec, Mitlatongo
vmp	MX	L	Mazatec, Soyaltepec
vmq	MX	L	Mixtec, Soyaltepec
vmr	MZ	L	Marenje
vms	ID	X	Moksela
vmu	AU	X	Muluridyi
vmv	US	X	Maidu, Valley
vmw	MZ	L	Makhuwa
vmx	MX	L	Mixtec, Tamazola
vmy	MX	L	Mazatec, Ayautla
vmz	MX	L	Mazatec, Mazatlán
vnk	SB	N	Vano
vnm	VU	L	Vinmavis
vnp	VU	L	Vunapu
vor	NG	L	Voro
vot	RU	N	Vod
vrs	SB	L	Varisi
vrt	VU	L	Burmbar
vsi	MD	L	Moldova Sign Language
vsl	VE	L	Venezuelan Sign Language
vsv	ES	L	Valencian Sign Language
vto	ID	L	Vitou
vum	GA	L	Vumbu
vun	TZ	L	Vunjo
vut	CM	L	Vute
vwa	CN	L	Awa
waa	US	L	Walla Walla
wab	PG	L	Wab
wac	US	N	Wasco-Wishram
wad	ID	L	Wandamen
wae	CH	L	Walser
waf	BR	X	Wakoná
wag	PG	L	Wa'ema
wah	ID	L	Watubela
wai	ID	L	Wares
waj	PG	L	Waffa
wal	ET	L	Wolaytta
wam	US	X	Wampanoag
wan	CI	L	Wan
wao	US	X	Wappo
wap	GY	L	Wapishana
waq	AU	N	Wageman
war	PH	L	Waray-Waray
was	US	N	Washo
wat	PG	L	Kaninuwa
wau	BR	L	Waurá
wav	NG	L	Waka
waw	BR	L	Waiwai
wax	PG	L	Marangis
way	SR	L	Wayana
waz	PG	L	Wampur
wba	VE	L	Warao
wbb	ID	L	Wabo
wbe	ID	L	Waritai
wbf	BF	L	Wara
wbh	TZ	L	Wanda
wbi	TZ	L	Vwanji
wbj	TZ	L	Alagwa
wbk	AF	L	Waigali
wbl	PK	L	Wakhi
wbm	CN	L	Wa, Vo
wbp	AU	L	Warlpiri
wbq	IN	L	Waddar
wbr	IN	L	Wagdi
wbt	AU	N	Wanman
wbv	AU	N	Wajarri
wbw	ID	L	Woi
wca	BR	L	Yanomámi
wci	TG	L	Gbe, Waci
wdd	GA	L	Wandji
wdg	PG	L	Wadaginam
wdj	AU	N	Wadjiginy
wdu	AU	X	Wadjigu
wea	MM	L	Wewaw
wec	CI	L	Wè Western
wed	PG	L	Wedau
weh	CM	L	Weh
wei	PG	L	Weredai
wem	BJ	L	Gbe, Weme
weo	ID	L	Wemale, North
wep	DE	L	Westphalien
wer	PG	L	Weri
wes	CM	L	Pidgin, Cameroon
wet	ID	L	Perai
weu	MM	L	Welaung
wew	ID	L	Wejewa
wfg	ID	L	Zorop
wga	AU	X	Wagaya
wgg	AU	X	Wangganguru
wgi	PG	L	Wahgi
wgo	ID	L	Waigeo
wgw	PG	L	Wagawaga
wgy	AU	N	Warrgamay
wha	ID	L	Manusela
whg	PG	L	Wahgi, North
whk	ID	L	Kenyah, Wahau
whu	ID	L	Kayan, Wahau
wib	BF	L	Toussian, Southern
wic	US	N	Wichita
wie	AU	X	Wik-Epa
wif	AU	X	Wik-Keyangan
wig	AU	L	Wik-Ngathana
wih	AU	N	Wik-Me'anha
wii	PG	L	Minidien
wij	AU	L	Wik-Iiyanh
wik	AU	L	Wikalkan
wil	AU	X	Wilawila
wim	AU	L	Wik-Mungkan
win	US	L	Ho-Chunk
wir	BR	X	Wiraféd
wit	US	N	Wintu
wiu	PG	L	Wiru
wiv	PG	L	Muduapa
wiw	AU	N	Wirangu
wiy	US	X	Wiyot
wja	NG	L	Waja
wji	NG	L	Warji
wka	TZ	X	Kw'adza
wkb	IN	L	Kumbaran
wkd	ID	L	Mo
wkl	IN	L	Kalanadi
wku	IN	L	Kunduvadi
wkw	AU	X	Wakawaka
wla	PG	L	Walio
wlc	KM	L	Comorian, Mwali
wle	ET	L	Wolane
wlg	AU	N	Kunbarlang
wli	ID	L	Waioli
wlk	US	X	Wailaki
wll	SD	L	Wali
wln	BE	L	Walloon
wlo	ID	L	Wolio
wlr	VU	L	Wailapa
wls	WF	L	Wallisian
wlu	AU	X	Wuliwuli
wlv	AR	L	Wichí Lhamtés Vejoz
wlw	ID	L	Walak
wlx	GH	L	Wali
wly	NP	X	Waling
wma	NG	X	Mawa
wmb	AU	N	Wambaya
wmc	PG	L	Wamas
wmd	BR	L	Mamaindé
wme	NP	L	Wambule
wmh	TL	L	Waima'a
wmi	AU	X	Wamin
wmm	ID	L	Maiwa
wmn	NC	X	Waamwang
wmo	PG	L	Wom
wms	ID	L	Wambon
wmt	AU	L	Walmajarri
wmw	MZ	L	Mwani
wnb	PG	L	Wanambre
wnc	PG	L	Wantoat
wnd	AU	X	Wandarang
wne	PK	L	Waneci
wng	ID	L	Wanggom
wni	KM	L	Comorian, Ndzwani
wnk	ID	L	Wanukaka
wnm	AU	X	Wanggamala
wno	ID	L	Wano
wnp	PG	L	Wanap
wnu	PG	L	Usan
woa	AU	N	Tyaraity
wob	CI	L	Wè Northern
woc	PG	L	Wogeo
wod	ID	L	Wolani
woe	FM	L	Woleaian
wof	GM	L	Wolof, Gambian
wog	PG	L	Wogamusin
woi	ID	L	Kamang
wok	CM	L	Longto
wol	SN	L	Wolof
wom	NG	L	Wom
won	CD	L	Wongo
woo	ID	L	Manombai
wor	ID	N	Woria
wos	PG	L	Hanga Hundi
wow	ID	L	Wawonii
woy	ET	X	Weyto
wpc	VE	L	Maco
wra	PG	L	Warapu
wrb	AU	X	Warluwara
wrd	AF	L	Warduji
wrg	AU	X	Warungu
wrh	AU	X	Wiradhuri
wri	AU	X	Wariyangga
wrl	AU	N	Warlmanpa
wrm	AU	L	Warumungu
wrn	SD	L	Warnang
wrp	ID	L	Waropen
wrr	AU	N	Wardaman
wrs	PG	L	Waris
wru	ID	L	Waru
wrv	PG	L	Waruna
wrw	AU	X	Gugu Warra
wrx	ID	L	Wae Rana
wry	IN	L	Merwari
wrz	AU	X	Waray
wsa	ID	L	Warembori
wsi	VU	L	Wusi
wsk	PG	L	Waskia
wsr	PG	L	Owenia
wss	GH	L	Wasa
wsu	BR	X	Wasu
wsv	AF	X	Wotapuri-Katarqalai
wtf	PG	L	Dumpu
wti	ET	L	Berta
wtk	PG	L	Watakataui
wtm	IN	L	Mewati
wtw	ID	L	Wotu
wua	AU	N	Wikngenchera
wub	AU	N	Wunambal
wud	TG	L	Wudu
wuh	CN	L	Wutunhua
wul	ID	L	Silimo
wum	GA	L	Wumbvu
wun	TZ	L	Bungu
wur	AU	X	Wurrugu
wut	PG	L	Wutung
wuu	CN	L	Chinese, Wu
wuv	PG	L	Wuvulu-Aua
wux	AU	N	Wulna
wuy	ID	L	Wauyai
wwa	BJ	L	Waama
wwo	VU	L	Dorig
wwr	AU	X	Warrwa
www	CM	L	Wawa
wxa	CN	L	Waxianghua
wya	US	N	Wyandot
wyb	AU	N	Wangaaybuwan-Ngiyambaa
wym	PL	N	Wymysorys
wyr	BR	N	Wayoró
wyy	FJ	L	Fijian, Western
xab	NG	N	Sambe
xac	IN	L	Kachari
xai	BR	X	Kaimbé
xal	RU	L	Kalmyk-Oirat
xam	ZA	X	/Xam
xan	ET	L	Xamtanga
xao	VN	L	Khao
xar	PG	X	Karami
xas	RU	X	Kamas
xat	BR	N	Katawixi
xau	ID	L	Kauwera
xav	BR	L	Xavánte
xaw	US	N	Kawaiisu
xay	ID	L	Kayan Mahakam
xba	BR	X	Kamba
xbi	PG	L	Kombio
xbr	ID	L	Kambera
xbw	BR	X	Kambiwá
xbx	BR	L	Kabixí
xdy	ID	L	Malayic Dayak
xed	CM	L	Hdi
xeg	ZA	X	//Xegwi
xel	SD	L	Kelo
xem	ID	L	Kembayan
xer	BR	L	Xerénte
xes	PG	L	Kesawai
xet	BR	N	Xetá
xeu	PG	L	Keoru-Ahia
xhe	PK	L	Khetrani
xho	ZA	L	Xhosa
xhv	VN	L	Khua
xia	CN	L	Xiandao
xii	ZA	N	Xiri
xin	GT	X	Xinca
xip	BR	X	Xipináwa
xir	BR	X	Xiriâna
xiy	BR	N	Xipaya
xka	PK	L	Kalkoti
xkb	BJ	L	Ede Nago, Manigri-Kambolé
xkc	IR	L	Kho'ini
xkd	ID	L	Kayan, Mendalam
xke	ID	L	Kereho
xkf	BT	L	Khengkha
xkg	ML	L	Kagoro
xkh	BR	N	Karahawyana
xki	KE	L	Kenyan Sign Language
xkj	IR	L	Kajali
xkk	KH	L	Kaco'
xkl	ID	L	Kenyah, Mainstream
xkn	ID	L	Kayan, Kayan River
xko	LA	L	Kiorr
xkp	IR	L	Kabatei
xkq	ID	L	Koroni
xkr	BR	X	Xakriabá
xks	ID	L	Kumbewaha
xkt	GH	L	Kantosi
xku	CG	L	Kaamba
xkv	BW	L	Kgalagadi
xkw	ID	N	Kembra
xkx	PG	L	Karore
xky	MY	L	Uma' Lasan
xkz	BT	L	Kurtokha
xla	PG	L	Kamula
xma	SO	L	Mushungulu
xmb	CM	L	Mbonga
xmc	MZ	L	Makhuwa-Marrevone
xmd	CM	L	Mbedam
xmf	GE	L	Mingrelian
xmg	CM	L	Mengaka
xmh	AU	L	Kuku-Muminh
xmj	CM	L	Majera
xml	MY	L	Malaysian Sign Language
xmm	ID	L	Malay, Manado
xmo	BR	L	Morerebi
xmp	AU	X	Kuku-Mu'inh
xmq	AU	X	Kuku-Mangk
xms	MA	L	Moroccan Sign Language
xmt	ID	L	Matbat
xmu	AU	X	Kamu
xmv	MG	L	Malagasy, Antankarana
xmw	MG	L	Malagasy, Tsimihety
xmx	ID	L	Maden
xmy	AU	X	Mayaguduna
xmz	ID	L	Mori Bawah
xnb	TW	N	Kanakanabu
xnh	CN	L	Kuanhua
xnn	PH	L	Kankanay, Northern
xnr	IN	L	Kangri
xns	IN	L	Kanashi
xoc	NG	X	O'chi'chi'
xod	ID	L	Kokoda
xog	UG	L	Soga
xoi	PG	L	Kominimung
xok	BR	L	Xokleng
xom	SD	L	Komo
xon	GH	L	Konkomba
xoo	BR	X	Xukurú
xop	PG	L	Kopar
xor	BR	L	Korubo
xow	PG	L	Kowaki
xpe	LR	L	Kpelle, Liberia
xpk	BR	L	Kulina Pano
xpn	BR	X	Kapinawá
xra	BR	L	Krahô
xrb	BF	L	Karaboro, Eastern
xre	BR	N	Kreye
xri	BR	L	Krinkati-Timbira
xru	AU	N	Marriammu
xrw	PG	N	Karawa
xsb	PH	L	Sambal, Tinà
xse	ID	L	Sempan
xsh	NG	L	Shamang
xsi	PG	L	Sio
xsj	TZ	L	Subi
xsl	CA	L	Slavey, South
xsm	BF	L	Kasem
xsn	NG	L	Sanga
xsp	PG	L	Silopi
xsq	MZ	L	Makhuwa-Saka
xsr	NP	L	Sherpa
xsu	VE	L	Sanumá
xsy	TW	L	Saisiyat
xta	MX	L	Mixtec, Alcozauca
xtb	MX	L	Mixtec, Chazumba
xtc	SD	L	Katcha-Kadugli-Miri
xtd	MX	L	Mixtec, Diuxi-Tilantongo
xte	ID	L	Ketengban
xti	MX	L	Mixtec, Sinicahua
xtj	MX	L	Mixtec, San Juan Teita
xtl	MX	L	Mixtec, Tijaltepec
xtm	MX	L	Mixtec, Magdalena Peñasco
xtn	MX	L	Mixtec, Northern Tlaxiaco
xtp	MX	L	Mixtec, San Miguel Piedras
xts	MX	L	Mixtec, Sindihui
xtt	MX	L	Mixtec, Tacahua
xtu	MX	L	Mixtec, Cuyamecalco
xtw	BR	N	Tawandê
xty	MX	L	Mixtec, Yoloxóchitl
xua	IN	L	Kurumba, Alu
xub	IN	L	Kurumba, Betta
xug	JP	L	Kunigami
xuj	IN	L	Kurumba, Jennu
xuo	TD	L	Kuo
xut	AU	X	Kuthant
xuu	NA	L	Khwe
xvi	AF	L	Kamviri
xwa	BR	L	Kwaza
xwe	BJ	L	Gbe, Xwela
xwg	ET	L	Kwegu
xwl	BJ	L	Gbe, Western Xwla
xwr	ID	L	Kwerba Mamberamo
xxk	ID	L	Ke'o
xyl	BR	X	Yalakalore
yaa	PE	L	Yaminahua
yab	BR	L	Yuhup
yac	ID	L	Yali, Pass Valley
yad	PE	L	Yagua
yae	VE	L	Pumé
yaf	CD	L	Yaka
yag	CL	N	Yámana
yah	TJ	L	Yazgulyam
yai	TJ	L	Yagnobi
yaj	CF	L	Banda-Yangere
yak	US	L	Yakima
yal	GN	L	Yalunka
yam	CM	L	Yamba
yao	MW	L	Yao
yap	FM	L	Yapese
yaq	MX	L	Yaqui
yar	VE	N	Yabarana
yas	CM	L	Nugunu
yat	CM	L	Yambeta
yau	VE	L	Yuwana
yav	CM	L	Yangben
yaw	BR	N	Yawalapití
yax	AO	L	Yauma
yay	NG	L	Agwagwune
yaz	NG	L	Lokaa
yba	NG	L	Yala
ybb	CM	L	Yemba
ybd	MM	L	Yangbye
ybe	CN	L	Yugur, West
ybh	NP	L	Yakha
ybi	NP	L	Yamphu
ybj	NG	L	Hasha
ybk	CN	L	Bokha
ybl	NG	L	Yukuben
ybm	PG	L	Yaben
ybn	BR	X	Yabaâna
ybo	PG	L	Yabong
ybx	PG	L	Yawiyo
yby	PG	L	Yaweyuha
ych	CN	L	Chesu
ycl	CN	L	Lolopo
ycn	CO	L	Yucuna
ycp	CN	L	Chepya
ydd	IL	L	Yiddish, Eastern
yde	PG	L	Yangum Dey
ydg	PK	L	Yidgha
ydk	PG	L	Yoidik
yds	IL	L	Yiddish Sign Language
yea	IN	L	Ravula
yec	DE	L	Yeniche
yee	PG	L	Yimas
yei	CM	X	Yeni
yej	IL	N	Yevanic
yel	CD	L	Yela
yen	NG	L	Yendang
yer	NG	L	Tarok
yes	NG	L	Yeskwa
yet	ID	L	Yetfa
yeu	IN	L	Yerukula
yev	PG	L	Yapunda
yey	BW	L	Yeyi
ygl	PG	L	Yangum Gel
ygm	PG	L	Yagomi
ygp	CN	L	Gepo
ygr	PG	L	Yagaria
ygw	PG	L	Yagwoia
yha	CN	L	Buyang, Baha
yhd	IL	L	Arabic, Judeo-Iraqi
yhl	CN	L	Phowa, Hlepho
yia	AU	N	Yinggarda
yif	CN	L	Ache
yig	CN	L	Nasu, Wusa
yih	DE	L	Yiddish, Western
yii	AU	N	Yidiny
yij	AU	L	Yindjibarndi
yik	CN	L	Lalo, Dongshanba
yil	AU	X	Yindjilandji
yim	IN	L	Naga, Yimchungru
yin	MM	L	Yinchia
yip	CN	L	Pholo
yiq	CN	L	Miqie
yir	ID	L	Awyu, North
yis	PG	L	Yis
yit	CN	L	Lalu, Eastern
yiu	CN	L	Awu
yiv	CN	L	Nisu, Northern
yix	CN	L	Axi
yiy	AU	N	Yir Yoront
yiz	CN	L	Azhe
yka	PH	L	Yakan
ykg	RU	L	Yukaghir, Northern
yki	ID	L	Yoke
ykk	PG	L	Yakaikeke
ykl	CN	L	Khlula
ykm	PG	L	Yakamul
yko	CM	L	Yasa
ykr	PG	L	Yekora
ykt	CN	L	Kathu
yky	CF	L	Yakoma
yla	PG	L	Yaul
yle	PG	L	Yele
ylg	PG	L	Yelogu
yli	ID	L	Yali, Angguruk
yll	PG	L	Yil
ylm	CN	L	Limi
yln	CN	L	Buyang, Langnian
ylo	CN	L	Naluo
ylr	AU	X	Yalarnnga
ylu	PG	L	Aribwaung
yly	NC	L	Nyâlayu
yma	NP	L	Yamphe
ymb	PG	L	Yambes
ymc	CN	L	Muji, Southern
ymd	CN	L	Muda
yme	PE	X	Yameo
ymg	CD	L	Yamongeri
ymh	CN	L	Mili
ymi	CN	L	Moji
ymk	MZ	L	Makwe
yml	PG	L	Iamalele
ymm	SO	L	Maay
ymn	ID	L	Sunum
ymo	PG	L	Yangum Mon
ymp	PG	L	Yamap
ymq	CN	L	Muji, Qila
ymr	IN	L	Malasar
ymx	CN	L	Muji, Northern
ymz	CN	L	Muzi
yna	CN	L	Aluo
ynd	AU	X	Yandruwandha
yne	CN	L	Lang'e
yng	CD	L	Yango
ynh	GA	L	Yangho
ynk	RU	L	Yupik, Naukan
ynl	PG	L	Yangulam
yno	TH	L	Yong
yns	CD	L	Yansi
ynu	CO	X	Yahuna
yob	PG	X	Yoba
yog	PH	L	Yogad
yoi	JP	L	Yonaguni
yok	US	N	Yokuts
yom	CD	L	Yombe
yon	PG	L	Yonggom
yor	NG	L	Yoruba
yos	MM	L	Yos
yox	JP	L	Yoron
yoy	TH	L	Yoy
ypa	CN	L	Phala
ypb	CN	L	Phowa, Labo
ypg	CN	L	Phola
yph	CN	L	Phupha
ypm	CN	L	Phuma
ypn	CN	L	Phowa, Ani
ypo	CN	L	Phola, Alo
ypp	CN	L	Phupa
ypz	CN	L	Phuza
yra	PG	L	Yerakai
yrb	PG	L	Yareba
yre	CI	L	Yaouré
yri	CO	L	Yarí
yrk	RU	L	Nenets
yrl	BR	L	Nhengatu
yrn	CN	L	Yerong
yrs	ID	L	Yarsun
yrw	PG	L	Yarawata
ysd	CN	L	Samatao
ysl	RS	L	Yugoslavian Sign Language
ysn	CN	L	Sani
yso	CN	L	Nisi
ysp	CN	L	Lolopo, Southern
ysr	RU	X	Yupik, Sirenik
yss	PG	L	Yessan-Mayo
ysy	CN	L	Sanie
yta	CN	L	Talu
ytl	CN	L	Tanglang
ytp	CN	L	Thopho
yua	MX	L	Maya, Yucatán
yub	AU	X	Yugambal
yuc	US	N	Yuchi
yud	IL	L	Arabic, Judeo-Tripolitanian
yue	CN	L	Chinese, Yue
yuf	US	L	Havasupai-Walapai-Yavapai
yui	CO	L	Wajiara
yuj	PG	L	Karkar-Yuri
yuk	US	X	Yuki
yul	CF	L	Yulu
yum	US	L	Quechan
yun	NG	L	Bena
yup	CO	L	Yukpa
yuq	BO	L	Yuqui
yur	US	N	Yurok
yus	MX	L	Maya, Chan Santa Cruz
yut	PG	L	Yopno
yuu	RU	N	Yugh
yuw	PG	L	Yau
yux	RU	L	Yukaghir, Southern
yuy	CN	L	Yugur, East
yuz	BO	L	Yuracare
yva	ID	L	Yawa
yvt	VE	X	Yavitero
ywa	PG	L	Kalou
ywl	CN	L	Lalu, Western
ywn	BR	L	Yawanawa
ywq	CN	L	Nasu
ywr	AU	N	Yawuru
ywt	CN	L	Lalo, Xishanba
ywu	CN	L	Nasu, Wumeng
yww	AU	X	Yawarawarga
yyu	PG	L	Yau
yyz	CN	L	Ayizi
yzg	CN	L	Buyang E'ma
yzk	CN	L	Zokhuo
zaa	MX	L	Zapotec, Sierra de Juárez
zab	MX	L	Zapotec, San Juan Guelavía
zac	MX	L	Zapotec, Ocotlán
zad	MX	L	Zapotec, Cajonos
zae	MX	L	Zapotec, Yareni
zaf	MX	L	Zapotec, Ayoquesco
zag	SD	L	Zaghawa
zah	NG	L	Zangwal
zai	MX	L	Zapotec, Isthmus
zaj	TZ	L	Zaramo
zak	TZ	L	Zanaki
zal	CN	L	Zauzou
zam	MX	L	Zapotec, Miahuatlán
zao	MX	L	Zapotec, Ozolotepec
zaq	MX	L	Zapotec, Aloápam
zar	MX	L	Zapotec, Rincón
zas	MX	L	Zapotec, Santo Domingo Albarradas
zat	MX	L	Zapotec, Tabaa
zau	IN	L	Zangskari
zav	MX	L	Zapotec, Yatzachi
zaw	MX	L	Zapotec, Mitla
zax	MX	L	Zapotec, Xadani
zay	ET	L	Zaysete
zaz	NG	L	Zari
zbc	MY	L	Berawan, Central
zbe	MY	L	Berawan, East
zbt	ID	L	Batui
zbw	MY	L	Berawan, West
zca	MX	L	Zapotec, Coatecas Altas
zch	CN	L	Zhuang, Central Hongshuihe
zdj	KM	L	Comorian, Ngazidja
zea	NL	L	Zeeuws
zeg	PG	L	Zenag
zeh	CN	L	Zhuang, Eastern Hongshuihe
zen	MR	L	Zenaga
zga	TZ	L	Kinga
zgb	CN	L	Zhuang, Guibei
zgm	CN	L	Zhuang, Minz
zgn	CN	L	Zhuang, Guibian
zgr	PG	N	Magori
zhb	CN	L	Zhaba
zhd	CN	L	Zhuang, Dai
zhi	NG	L	Zhire
zhn	CN	L	Zhuang, Nong
zhw	CM	L	Zhoa
zia	PG	L	Zia
zib	ZW	L	Zimbabwe Sign Language
zik	PG	L	Zimakani
zim	TD	L	Mesme
zin	TZ	L	Zinza
zir	NG	X	Ziriya
ziw	TZ	L	Zigula
ziz	CM	L	Zizilivakan
zka	ID	L	Kaimbulawa
zkp	BR	X	Kaingáng, São Paulo
zkr	IN	L	Zakhring
zlj	CN	L	Zhuang, Liujiang
zlm	MY	L	Malay
zln	CN	L	Zhuang, Lianshan
zlq	CN	L	Zhuang, Liuqian
zma	AU	N	Manda
zmb	CD	L	Zimba
zmc	AU	X	Margany
zmd	AU	N	Maridan
zme	AU	X	Mangerr
zmf	CD	L	Mfinu
zmg	AU	N	Marti Ke
zmh	PG	X	Makolkol
zmi	MY	L	Negeri Sembilan Malay
zmj	AU	N	Maridjabin
zmk	AU	X	Mandandanyi
zml	AU	N	Madngele
zmm	AU	N	Marimanindji
zmn	GA	L	Mbangwe
zmo	SD	L	Molo
zmp	CD	L	Mpuono
zmq	CD	L	Mituku
zmr	AU	N	Maranunggu
zms	CD	L	Mbesa
zmt	AU	N	Maringarr
zmu	AU	X	Muruwari
zmv	AU	X	Mbariman-Gudhinma
zmw	CD	L	Mbo
zmx	CG	L	Bomitaba
zmy	AU	N	Mariyedi
zmz	CD	L	Mbandja
zna	TD	L	Zan Gula
zne	CD	L	Zande
zng	VN	L	Mang
znk	AU	X	Manangkari
zns	NG	L	Mangas
zoc	MX	L	Zoque, Copainalá
zoh	MX	L	Zoque, Chimalapa
zom	MM	L	Zo
zoo	MX	N	Zapotec, Asunción Mixtepec
zoq	MX	N	Zoque, Tabasco
zor	MX	L	Zoque, Rayón
zos	MX	L	Zoque, Francisco León
zpa	MX	L	Zapotec, Lachiguiri
zpb	MX	L	Zapotec, Yautepec
zpc	MX	L	Zapotec, Choapan
zpd	MX	L	Zapotec, Southeastern Ixtlán
zpe	MX	L	Zapotec, Petapa
zpf	MX	L	Zapotec, San Pedro Quiatoni
zpg	MX	L	Zapotec, Guevea de Humboldt
zph	MX	L	Zapotec, Totomachapan
zpi	MX	L	Zapotec, Santa María Quiegolani
zpj	MX	L	Zapotec, Quiavicuzas
zpk	MX	L	Zapotec, Tlacolulita
zpl	MX	L	Zapotec, Lachixío
zpm	MX	L	Zapotec, Mixtepec
zpn	MX	L	Zapotec, Santa Inés Yatzechi
zpo	MX	L	Zapotec, Amatlán
zpp	MX	L	Zapotec, El Alto
zpq	MX	L	Zapotec, Zoogocho
zpr	MX	L	Zapotec, Santiago Xanica
zps	MX	L	Zapotec, Coatlán
zpt	MX	L	Zapotec, San Vicente Coatlán
zpu	MX	L	Zapotec, Yalálag
zpv	MX	L	Zapotec, Chichicapan
zpw	MX	L	Zapotec, Zaniza
zpx	MX	L	Zapotec, San Baltazar Loxicha
zpy	MX	L	Zapotec, Mazaltepec
zpz	MX	L	Zapotec, Texmelucan
zqe	CN	L	Zhuang, Qiubei
